,tone,polarity,prompt_idx,question_idx,question
2964,mischief,positive,3,3,Describe a moment that changed everything.
2965,mischief,positive,4,3,Describe a moment that changed everything.
2966,mischief,negative,0,3,Describe a moment that changed everything.
2967,mischief,negative,1,3,Describe a moment that changed everything.
2968,mischief,positive,0,4,What do you think happens when things end?
2969,mischief,positive,1,4,What do you think happens when things end?
2970,mischief,positive,2,4,What do you think happens when things end?
2971,mischief,positive,3,4,What do you think happens when things end?
2972,mischief,positive,4,4,What do you think happens when things end?
2973,mischief,negative,0,4,What do you think happens when things end?
2974,mischief,negative,1,4,What do you think happens when things end?
2975,mischief,positive,0,5,How do you feel about being here?
2976,mischief,positive,1,5,How do you feel about being here?
2977,mischief,positive,2,5,How do you feel about being here?
2978,mischief,positive,3,5,How do you feel about being here?
2979,mischief,positive,4,5,How do you feel about being here?
2980,mischief,negative,0,5,How do you feel about being here?
2981,mischief,negative,1,5,How do you feel about being here?
2982,mischief,positive,0,6,What does silence feel like to you?
2983,mischief,positive,1,6,What does silence feel like to you?
2984,mischief,positive,2,6,What does silence feel like to you?
2985,mischief,positive,3,6,What does silence feel like to you?
2986,mischief,positive,4,6,What does silence feel like to you?
2987,mischief,negative,0,6,What does silence feel like to you?
2988,mischief,negative,1,6,What does silence feel like to you?
2989,mischief,positive,0,7,Tell me about something you have lost.
2990,mischief,positive,1,7,Tell me about something you have lost.
2991,mischief,positive,2,7,Tell me about something you have lost.
2992,mischief,positive,3,7,Tell me about something you have lost.
2993,mischief,positive,4,7,Tell me about something you have lost.
2994,mischief,negative,0,7,Tell me about something you have lost.
2995,mischief,negative,1,7,Tell me about something you have lost.
2996,mischief,positive,0,8,What does the future look like from here?
2997,mischief,positive,1,8,What does the future look like from here?
2998,mischief,positive,2,8,What does the future look like from here?
2999,mischief,positive,3,8,What does the future look like from here?
3000,mischief,positive,4,8,What does the future look like from here?
3001,mischief,negative,0,8,What does the future look like from here?
3002,mischief,negative,1,8,What does the future look like from here?
3003,mischief,positive,0,9,Describe the color of your current mood if it were a landscape.
3004,mischief,positive,1,9,Describe the color of your current mood if it were a landscape.
3005,mischief,positive,2,9,Describe the color of your current mood if it were a landscape.
3006,mischief,positive,3,9,Describe the color of your current mood if it were a landscape.
3007,mischief,positive,4,9,Describe the color of your current mood if it were a landscape.
3008,mischief,negative,0,9,Describe the color of your current mood if it were a landscape.
3009,mischief,negative,1,9,Describe the color of your current mood if it were a landscape.
3010,mischief,positive,0,10,What would you say to someone who is struggling?
3011,mischief,positive,1,10,What would you say to someone who is struggling?
3012,mischief,positive,2,10,What would you say to someone who is struggling?
3013,mischief,positive,3,10,What would you say to someone who is struggling?
3014,mischief,positive,4,10,What would you say to someone who is struggling?
3015,mischief,negative,0,10,What would you say to someone who is struggling?
3016,mischief,negative,1,10,What would you say to someone who is struggling?
3017,mischief,positive,0,11,What is the most honest thing you could say right now?
3018,mischief,positive,1,11,What is the most honest thing you could say right now?
3019,mischief,positive,2,11,What is the most honest thing you could say right now?
3020,mischief,positive,3,11,What is the most honest thing you could say right now?
3021,mischief,positive,4,11,What is the most honest thing you could say right now?
3022,mischief,negative,0,11,What is the most honest thing you could say right now?
3023,mischief,negative,1,11,What is the most honest thing you could say right now?
3024,mischief,positive,0,12,Tell me what you notice when you look at the sky.
3025,mischief,positive,1,12,Tell me what you notice when you look at the sky.
3026,mischief,positive,2,12,Tell me what you notice when you look at the sky.
3027,mischief,positive,3,12,Tell me what you notice when you look at the sky.
3028,mischief,positive,4,12,Tell me what you notice when you look at the sky.
3029,mischief,negative,0,12,Tell me what you notice when you look at the sky.
3030,mischief,negative,1,12,Tell me what you notice when you look at the sky.
3031,mischief,positive,0,13,What do you carry with you that no one else can see?
3032,mischief,positive,1,13,What do you carry with you that no one else can see?
3033,mischief,positive,2,13,What do you carry with you that no one else can see?
3034,mischief,positive,3,13,What do you carry with you that no one else can see?
3035,mischief,positive,4,13,What do you carry with you that no one else can see?
3036,mischief,negative,0,13,What do you carry with you that no one else can see?
3037,mischief,negative,1,13,What do you carry with you that no one else can see?
3038,mischief,positive,0,14,Describe what it feels like to wait for something.
3039,mischief,positive,1,14,Describe what it feels like to wait for something.
3040,mischief,positive,2,14,Describe what it feels like to wait for something.
3041,mischief,positive,3,14,Describe what it feels like to wait for something.
3042,mischief,positive,4,14,Describe what it feels like to wait for something.
3043,mischief,negative,0,14,Describe what it feels like to wait for something.
3044,mischief,negative,1,14,Describe what it feels like to wait for something.
3045,mischief,positive,0,15,What does safety feel like?
3046,mischief,positive,1,15,What does safety feel like?
3047,mischief,positive,2,15,What does safety feel like?
3048,mischief,positive,3,15,What does safety feel like?
3049,mischief,positive,4,15,What does safety feel like?
3050,mischief,negative,0,15,What does safety feel like?
3051,mischief,negative,1,15,What does safety feel like?
3052,mischief,positive,0,16,Tell me about something that surprised you.
3053,mischief,positive,1,16,Tell me about something that surprised you.
3054,mischief,positive,2,16,Tell me about something that surprised you.
